"Project_name","SiteID","sys_sample_code","chemical_name","sample_date","cas_rn","fraction","result_value","result_unit","method_detection_limit","detection_limit_unit","quantitation_limit","lab_qualifiers","validator_qualifiers","interpreted_qualifiers","qaqc_date"
"Chlorophyll pull 2020-02-18","10-HALF_T1-0.1","10-HALF_T1-0.1-08052019-W","Cadmium",2019-08-05 10:20:00,"7440-43-9","T",NA,"ug/l",0.38,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","10-HALF_T1-0.1","10-HALF_T1-0.1-08052019-W","Calcium",2019-08-05 10:20:00,"7440-70-2","T",58500,"ug/l",110,"ug/l",1000,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","10-HALF_T1-0.1","10-HALF_T1-0.1-08052019-W","CHLORIDE (AS CL)",2019-08-05 10:20:00,"16887-00-6","T",99.3,"mg/l",0.5,"mg/l",2,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","10-HALF_T1-0.1","10-HALF_T1-0.1-08052019-W","Chlorophyll A",2019-08-05 10:20:00,"479-61-8","T",23.3,"ug/l",NA,"ug/l",2.2,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","10-HALF_T1-0.1","10-HALF_T1-0.1-08052019-W","Copper",2019-08-05 10:20:00,"7440-50-8","T",2,"ug/l",0.66,"ug/l",1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","10-HALF_T1-0.1","10-HALF_T1-0.1-08052019-W","HARDNESS (AS CACO3)",2019-08-05 10:20:00,"HARD","T",225,"mg/l",NA,"mg/l",6.62,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","10-HALF_T1-0.1","10-HALF_T1-0.1-08052019-W","Iron",2019-08-05 10:20:00,"7439-89-6","T",259,"ug/l",13,"ug/l",100,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","10-HALF_T1-0.1","10-HALF_T1-0.1-08052019-W","Lead",2019-08-05 10:20:00,"7439-92-1","T",NA,"ug/l",0.57,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","10-HALF_T1-0.1","10-HALF_T1-0.1-08052019-W","Magnesium",2019-08-05 10:20:00,"7439-95-4","T",19300,"ug/l",68,"ug/l",1000,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","10-HALF_T1-0.1","10-HALF_T1-0.1-08052019-W","Nickel",2019-08-05 10:20:00,"7440-02-0","T",1.7,"ug/l",0.26,"ug/l",1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","10-HALF_T1-0.1","10-HALF_T1-0.1-08052019-W","Nitrate+Nitrite as Nitrogen",2019-08-05 10:20:00,"NO3NO2N","T",0.0303,"mg/l",0.0015,"mg/l",0.002,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","10-HALF_T1-0.1","10-HALF_T1-0.1-08052019-W","Nitrogen",2019-08-05 10:20:00,"KN","T",NA,"mg/l",NA,"mg/l",0.1,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","10-HALF_T1-0.1","10-HALF_T1-0.1-08052019-W","Nitrogen, ammonia (As N)",2019-08-05 10:20:00,"7664-41-7","T",0.017,"mg/l",0.003,"mg/l",0.01,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","10-HALF_T1-0.1","10-HALF_T1-0.1-08052019-W","NITROGEN, KJELDAHL, TOTAL",2019-08-05 10:20:00,"KN","T",0.6,"mg/l",0.1,"mg/l",0.1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","10-HALF_T1-0.1","10-HALF_T1-0.1-08052019-W","NITROGEN, NITRATE (AS N)",2019-08-05 10:20:00,"14797-55-8","T",0.03,"mg/l",NA,"mg/l",0.01,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","10-HALF_T1-0.1","10-HALF_T1-0.1-08052019-W","NITROGEN, NITRITE",2019-08-05 10:20:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","10-HALF_T1-0.1","10-HALF_T1-0.1-08052019-W","PHOSPHORUS, TOTAL (AS P)",2019-08-05 10:20:00,"7723-14-0","T",0.0937,"mg/l",0.0036,"mg/l",0.005,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","10-HALF_T1-0.1","10-HALF_T1-0.1-08052019-W","Silver",2019-08-05 10:20:00,"7440-22-4","T",NA,"ug/l",0.15,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","10-HALF_T1-0.1","10-HALF_T1-0.1-08052019-W","TURBIDITY",2019-08-05 10:20:00,"TURB","T",6.78,"ntu",0.06,"ntu",0.1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","10-HALF_T1-0.1","10-HALF_T1-0.1-08052019-W","Zinc",2019-08-05 10:20:00,"7440-66-6","T",NA,"ug/l",2.5,"ug/l",5,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","10-HALF_T1-0.1","10-HALF_T1-0.1-09052019-W","ALKALINITY, TOTAL (AS CaCO3)",2019-09-05 10:40:00,"ALK","T",164,"mg/l",1.8,"mg/l",2,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","10-HALF_T1-0.1","10-HALF_T1-0.1-09052019-W","Aluminum",2019-09-05 10:40:00,"7429-90-5","T",223,"ug/l",2.3,"ug/l",10,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","10-HALF_T1-0.1","10-HALF_T1-0.1-09052019-W","Arsenic",2019-09-05 10:40:00,"7440-38-2","T",0.51,"ug/l",0.32,"ug/l",1,"J","J","estimated value due to lab error",2020-02-18
"Chlorophyll pull 2020-02-18","10-HALF_T1-0.1","10-HALF_T1-0.1-09052019-W","Cadmium",2019-09-05 10:40:00,"7440-43-9","T",NA,"ug/l",0.38,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","10-HALF_T1-0.1","10-HALF_T1-0.1-09052019-W","Calcium",2019-09-05 10:40:00,"7440-70-2","T",52600,"ug/l",110,"ug/l",1000,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","10-HALF_T1-0.1","10-HALF_T1-0.1-09052019-W","CHLORIDE (AS CL)",2019-09-05 10:40:00,"16887-00-6","T",73.9,"mg/l",0.5,"mg/l",2,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","10-HALF_T1-0.1","10-HALF_T1-0.1-09052019-W","Chlorophyll A",2019-09-05 10:40:00,"479-61-8","T",6.09,"ug/l",NA,"ug/l",0.41,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","10-HALF_T1-0.1","10-HALF_T1-0.1-09052019-W","Copper",2019-09-05 10:40:00,"7440-50-8","T",1,"ug/l",0.66,"ug/l",1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","10-HALF_T1-0.1","10-HALF_T1-0.1-09052019-W","HARDNESS (AS CACO3)",2019-09-05 10:40:00,"HARD","T",193,"mg/l",NA,"mg/l",6.62,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","10-HALF_T1-0.1","10-HALF_T1-0.1-09052019-W","Iron",2019-09-05 10:40:00,"7439-89-6","T",415,"ug/l",13,"ug/l",100,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","10-HALF_T1-0.1","10-HALF_T1-0.1-09052019-W","Lead",2019-09-05 10:40:00,"7439-92-1","T",NA,"ug/l",0.57,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","10-HALF_T1-0.1","10-HALF_T1-0.1-09052019-W","Magnesium",2019-09-05 10:40:00,"7439-95-4","T",15000,"ug/l",68,"ug/l",1000,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","10-HALF_T1-0.1","10-HALF_T1-0.1-09052019-W","Nickel",2019-09-05 10:40:00,"7440-02-0","T",1.1,"ug/l",0.26,"ug/l",1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","10-HALF_T1-0.1","10-HALF_T1-0.1-09052019-W","Nitrate+Nitrite as Nitrogen",2019-09-05 10:40:00,"NO3NO2N","T",0.516,"mg/l",0.0015,"mg/l",0.002,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","10-HALF_T1-0.1","10-HALF_T1-0.1-09052019-W","Nitrogen",2019-09-05 10:40:00,"7727-37-9","T",0.52,"mg/l",NA,"mg/l",0.1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","10-HALF_T1-0.1","10-HALF_T1-0.1-09052019-W","Nitrogen, ammonia (As N)",2019-09-05 10:40:00,"7664-41-7","T",NA,"mg/l",0.003,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","10-HALF_T1-0.1","10-HALF_T1-0.1-09052019-W","NITROGEN, KJELDAHL, TOTAL",2019-09-05 10:40:00,"KN","T",0.17,"mg/l",0.1,"mg/l",0.1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","10-HALF_T1-0.1","10-HALF_T1-0.1-09052019-W","NITROGEN, NITRATE (AS N)",2019-09-05 10:40:00,"14797-55-8","T",0.516,"mg/l",NA,"mg/l",0.01,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","10-HALF_T1-0.1","10-HALF_T1-0.1-09052019-W","NITROGEN, NITRITE",2019-09-05 10:40:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","10-HALF_T1-0.1","10-HALF_T1-0.1-09052019-W","PHOSPHORUS, TOTAL (AS P)",2019-09-05 10:40:00,"7723-14-0","T",0.0195,"mg/l",0.0036,"mg/l",0.005,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","10-HALF_T1-0.1","10-HALF_T1-0.1-09052019-W","Silver",2019-09-05 10:40:00,"7440-22-4","T",NA,"ug/l",0.15,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","10-HALF_T1-0.1","10-HALF_T1-0.1-09052019-W","TURBIDITY",2019-09-05 10:40:00,"TURB","T",7.84,"ntu",0.06,"ntu",0.1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","10-HALF_T1-0.1","10-HALF_T1-0.1-09052019-W","Zinc",2019-09-05 10:40:00,"7440-66-6","T",NA,"ug/l",2.5,"ug/l",5,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","10-HALF_T1-0.1","10-HALF_T1-0.1-10032019-W","ALKALINITY, TOTAL (AS CaCO3)",2019-10-03 10:45:00,"ALK","T",163,"mg/l",1.8,"mg/l",2,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","10-HALF_T1-0.1","10-HALF_T1-0.1-10032019-W","Aluminum",2019-10-03 10:45:00,"7429-90-5","T",88.2,"ug/l",2.3,"ug/l",10,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","10-HALF_T1-0.1","10-HALF_T1-0.1-10032019-W","Arsenic",2019-10-03 10:45:00,"7440-38-2","T",0.35,"ug/l",0.32,"ug/l",1,"J","J","estimated value due to lab error",2020-02-18
"Chlorophyll pull 2020-02-18","10-HALF_T1-0.1","10-HALF_T1-0.1-10032019-W","Cadmium",2019-10-03 10:45:00,"7440-43-9","T",NA,"ug/l",0.38,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","10-HALF_T1-0.1","10-HALF_T1-0.1-10032019-W","Calcium",2019-10-03 10:45:00,"7440-70-2","T",55100,"ug/l",110,"ug/l",1000,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","10-HALF_T1-0.1","10-HALF_T1-0.1-10032019-W","CHLORIDE (AS CL)",2019-10-03 10:45:00,"16887-00-6","T",80,"mg/l",0.5,"mg/l",2,"","R","Accuracy error",2020-02-18
"Chlorophyll pull 2020-02-18","10-HALF_T1-0.1","10-HALF_T1-0.1-10032019-W","Chlorophyll A",2019-10-03 10:45:00,"479-61-8","T",1.26,"ug/l",NA,"ug/l",0.038,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","10-HALF_T1-0.1","10-HALF_T1-0.1-10032019-W","Copper",2019-10-03 10:45:00,"7440-50-8","T",NA,"ug/l",0.66,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","10-HALF_T1-0.1","10-HALF_T1-0.1-10032019-W","HARDNESS (AS CACO3)",2019-10-03 10:45:00,"HARD","T",203,"mg/l",NA,"mg/l",6.62,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","10-HALF_T1-0.1","10-HALF_T1-0.1-10032019-W","Iron",2019-10-03 10:45:00,"7439-89-6","T",193,"ug/l",13,"ug/l",100,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","10-HALF_T1-0.1","10-HALF_T1-0.1-10032019-W","Lead",2019-10-03 10:45:00,"7439-92-1","T",NA,"ug/l",0.57,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","10-HALF_T1-0.1","10-HALF_T1-0.1-10032019-W","Magnesium",2019-10-03 10:45:00,"7439-95-4","T",15900,"ug/l",68,"ug/l",1000,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","10-HALF_T1-0.1","10-HALF_T1-0.1-10032019-W","Nickel",2019-10-03 10:45:00,"7440-02-0","T",1,"ug/l",0.26,"ug/l",1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","10-HALF_T1-0.1","10-HALF_T1-0.1-10032019-W","Nitrate+Nitrite as Nitrogen",2019-10-03 10:45:00,"NO3NO2N","T",0.579,"mg/l",0.0015,"mg/l",0.002,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","10-HALF_T1-0.1","10-HALF_T1-0.1-10032019-W","Nitrogen",2019-10-03 10:45:00,"7727-37-9","T",0.58,"mg/l",NA,"mg/l",0.1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","10-HALF_T1-0.1","10-HALF_T1-0.1-10032019-W","Nitrogen, ammonia (As N)",2019-10-03 10:45:00,"7664-41-7","T",NA,"mg/l",0.003,"mg/l",0.01,"U","R","Analyte was analyzed for but not detected ; Precision error",2020-02-18
"Chlorophyll pull 2020-02-18","10-HALF_T1-0.1","10-HALF_T1-0.1-10032019-W","NITROGEN, KJELDAHL, TOTAL",2019-10-03 10:45:00,"KN","T",0.17,"mg/l",0.1,"mg/l",0.1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","10-HALF_T1-0.1","10-HALF_T1-0.1-10032019-W","NITROGEN, NITRATE (AS N)",2019-10-03 10:45:00,"14797-55-8","T",0.579,"mg/l",NA,"mg/l",0.01,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","10-HALF_T1-0.1","10-HALF_T1-0.1-10032019-W","NITROGEN, NITRITE",2019-10-03 10:45:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","10-HALF_T1-0.1","10-HALF_T1-0.1-10032019-W","PHOSPHORUS, TOTAL (AS P)",2019-10-03 10:45:00,"7723-14-0","T",0.0097,"mg/l",0.0036,"mg/l",0.005,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","10-HALF_T1-0.1","10-HALF_T1-0.1-10032019-W","Silver",2019-10-03 10:45:00,"7440-22-4","T",NA,"ug/l",0.15,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","10-HALF_T1-0.1","10-HALF_T1-0.1-10032019-W","TURBIDITY",2019-10-03 10:45:00,"TURB","T",6.35,"ntu",0.06,"ntu",0.1,"","R","estimated value due to Equipment Blank error ; Precision error",2020-02-18
"Chlorophyll pull 2020-02-18","10-HALF_T1-0.1","10-HALF_T1-0.1-10032019-W","Zinc",2019-10-03 10:45:00,"7440-66-6","T",NA,"ug/l",2.5,"ug/l",5,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","11-UHUD-2.7","11-UHUD-2.7-06202019-W","Bromodichloromethane",2019-06-20 16:00:00,"75-27-4","T",NA,"ug/l",0.22,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","11-UHUD-2.7","11-UHUD-2.7-06202019-W","Bromoform",2019-06-20 16:00:00,"75-25-2","T",NA,"ug/l",0.25,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","11-UHUD-2.7","11-UHUD-2.7-06202019-W","Chloroform",2019-06-20 16:00:00,"67-66-3","T",NA,"ug/l",0.24,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","11-UHUD-2.7","11-UHUD-2.7-06202019-W","Chlorophyll A",2019-06-20 16:00:00,"479-61-8","T",1.93,"ug/l",NA,"ug/l",0.16,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","11-UHUD-2.7","11-UHUD-2.7-06202019-W","Dibromochloromethane",2019-06-20 16:00:00,"124-48-1","T",NA,"ug/l",0.2,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","11-UHUD-2.7","11-UHUD-2.7-06202019-W","Nitrate+Nitrite as Nitrogen",2019-06-20 16:00:00,"NO3NO2N","T",0.332,"mg/l",0.0015,"mg/l",0.002,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","11-UHUD-2.7","11-UHUD-2.7-06202019-W","Nitrogen",2019-06-20 16:00:00,"KN","T",0.33,"mg/l",NA,"mg/l",0.1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","11-UHUD-2.7","11-UHUD-2.7-06202019-W","Nitrogen, ammonia (As N)",2019-06-20 16:00:00,"7664-41-7","T",0.0788,"mg/l",0.0036,"mg/l",0.005,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","11-UHUD-2.7","11-UHUD-2.7-06202019-W","NITROGEN, KJELDAHL, TOTAL",2019-06-20 16:00:00,"KN","T",0.38,"mg/l",0.1,"mg/l",0.1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","11-UHUD-2.7","11-UHUD-2.7-06202019-W","NITROGEN, NITRATE (AS N)",2019-06-20 16:00:00,"14797-55-8","T",0.302,"mg/l",NA,"mg/l",0.01,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","11-UHUD-2.7","11-UHUD-2.7-06202019-W","NITROGEN, NITRITE",2019-06-20 16:00:00,"14797-65-0","T",0.03,"mg/l",0.007,"mg/l",0.01,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","11-UHUD-2.7","11-UHUD-2.7-06202019-W","Orthophosphate as Phosphorus, Dissolved",2019-06-20 16:00:00,"PDORTHO","D",0.0075,"mg/l",0.0049,"mg/l",0.005,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","11-UHUD-2.7","11-UHUD-2.7-06202019-W","PHOSPHORUS, TOTAL (AS P)",2019-06-20 16:00:00,"7723-14-0","T",0.0267,"mg/l",0.0036,"mg/l",0.005,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","11-UHUD-2.7","11-UHUD-2.7-06202019-W","TURBIDITY",2019-06-20 16:00:00,"TURB","T",9.34,"ntu",0.06,"ntu",0.1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","11-UHUD-2.7","11-UHUD-2.7-06252019-W","Bromodichloromethane",2019-06-25 15:00:00,"75-27-4","T",NA,"ug/l",0.22,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","11-UHUD-2.7","11-UHUD-2.7-06252019-W","Bromoform",2019-06-25 15:00:00,"75-25-2","T",NA,"ug/l",0.25,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","11-UHUD-2.7","11-UHUD-2.7-06252019-W","Chloroform",2019-06-25 15:00:00,"67-66-3","T",NA,"ug/l",0.24,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","11-UHUD-2.7","11-UHUD-2.7-06252019-W","Chlorophyll A",2019-06-25 15:00:00,"479-61-8","T",1.23,"ug/l",NA,"ug/l",0.071,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","11-UHUD-2.7","11-UHUD-2.7-06252019-W","Dibromochloromethane",2019-06-25 15:00:00,"124-48-1","T",NA,"ug/l",0.2,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","11-UHUD-2.7","11-UHUD-2.7-06252019-W","Nitrate+Nitrite as Nitrogen",2019-06-25 15:00:00,"NO3NO2N","T",0.165,"mg/l",0.0015,"mg/l",0.002,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","11-UHUD-2.7","11-UHUD-2.7-06252019-W","Nitrogen",2019-06-25 15:00:00,"KN","T",0.17,"mg/l",NA,"mg/l",0.1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","11-UHUD-2.7","11-UHUD-2.7-06252019-W","Nitrogen, ammonia (As N)",2019-06-25 15:00:00,"7664-41-7","T",0.0597,"mg/l",0.0036,"mg/l",0.005,"","R","estimated value due to Equipment Blank error ; Accuracy error",2020-02-18
"Chlorophyll pull 2020-02-18","11-UHUD-2.7","11-UHUD-2.7-06252019-W","NITROGEN, KJELDAHL, TOTAL",2019-06-25 15:00:00,"KN","T",0.4,"mg/l",0.1,"mg/l",0.1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","11-UHUD-2.7","11-UHUD-2.7-06252019-W","NITROGEN, NITRATE (AS N)",2019-06-25 15:00:00,"14797-55-8","T",0.142,"mg/l",NA,"mg/l",0.01,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","11-UHUD-2.7","11-UHUD-2.7-06252019-W","NITROGEN, NITRITE",2019-06-25 15:00:00,"14797-65-0","T",0.023,"mg/l",0.007,"mg/l",0.01,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","11-UHUD-2.7","11-UHUD-2.7-06252019-W","Orthophosphate as Phosphorus, Dissolved",2019-06-25 15:00:00,"PDORTHO","D",0.0072,"mg/l",0.0049,"mg/l",0.005,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","11-UHUD-2.7","11-UHUD-2.7-06252019-W","PHOSPHORUS, TOTAL (AS P)",2019-06-25 15:00:00,"7723-14-0","T",0.0338,"mg/l",0.0036,"mg/l",0.005,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","11-UHUD-2.7","11-UHUD-2.7-06252019-W","TURBIDITY",2019-06-25 15:00:00,"TURB","T",13.8,"ntu",0.06,"ntu",0.1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","11-UHUD-2.7","11-UHUD-2.7-07112019-W","Bromodichloromethane",2019-07-11 16:00:00,"75-27-4","T",NA,"ug/l",0.22,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","11-UHUD-2.7","11-UHUD-2.7-07112019-W","Bromoform",2019-07-11 16:00:00,"75-25-2","T",NA,"ug/l",0.25,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","11-UHUD-2.7","11-UHUD-2.7-07112019-W","Chloroform",2019-07-11 16:00:00,"67-66-3","T",NA,"ug/l",0.24,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","11-UHUD-2.7","11-UHUD-2.7-07112019-W","Chlorophyll A",2019-07-11 16:00:00,"479-61-8","T",5.49,"ug/l",NA,"ug/l",0.15,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","11-UHUD-2.7","11-UHUD-2.7-07112019-W","Dibromochloromethane",2019-07-11 16:00:00,"124-48-1","T",NA,"ug/l",0.2,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","11-UHUD-2.7","11-UHUD-2.7-07112019-W","Nitrate+Nitrite as Nitrogen",2019-07-11 16:00:00,"NO3NO2N","T",0.297,"mg/l",0.0015,"mg/l",0.002,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","11-UHUD-2.7","11-UHUD-2.7-07112019-W","Nitrogen",2019-07-11 16:00:00,"KN","T",0.3,"mg/l",NA,"mg/l",0.1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","11-UHUD-2.7","11-UHUD-2.7-07112019-W","Nitrogen, ammonia (As N)",2019-07-11 16:00:00,"7664-41-7","T",0.0967,"mg/l",0.0036,"mg/l",0.005,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","11-UHUD-2.7","11-UHUD-2.7-07112019-W","NITROGEN, KJELDAHL, TOTAL",2019-07-11 16:00:00,"KN","T",0.39,"mg/l",0.1,"mg/l",0.1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","11-UHUD-2.7","11-UHUD-2.7-07112019-W","NITROGEN, NITRATE (AS N)",2019-07-11 16:00:00,"14797-55-8","T",0.253,"mg/l",NA,"mg/l",0.01,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","11-UHUD-2.7","11-UHUD-2.7-07112019-W","NITROGEN, NITRITE",2019-07-11 16:00:00,"14797-65-0","T",0.044,"mg/l",0.007,"mg/l",0.01,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","11-UHUD-2.7","11-UHUD-2.7-07112019-W","Orthophosphate as Phosphorus, Dissolved",2019-07-11 16:00:00,"PDORTHO","D",0.0085,"mg/l",0.0049,"mg/l",0.005,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","11-UHUD-2.7","11-UHUD-2.7-07112019-W","PHOSPHORUS, TOTAL (AS P)",2019-07-11 16:00:00,"7723-14-0","T",0.0262,"mg/l",0.0036,"mg/l",0.005,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","11-UHUD-2.7","11-UHUD-2.7-07112019-W","TURBIDITY",2019-07-11 16:00:00,"TURB","T",5.58,"ntu",0.06,"ntu",0.1,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","11-UHUD-2.7","11-UHUD-2.7-08062019-W","Bromodichloromethane",2019-08-06 10:15:00,"75-27-4","T",NA,"ug/l",0.22,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","11-UHUD-2.7","11-UHUD-2.7-08062019-W","Bromoform",2019-08-06 10:15:00,"75-25-2","T",NA,"ug/l",0.25,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","11-UHUD-2.7","11-UHUD-2.7-08062019-W","Chloroform",2019-08-06 10:15:00,"67-66-3","T",NA,"ug/l",0.24,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","11-UHUD-2.7","11-UHUD-2.7-08062019-W","Chlorophyll A",2019-08-06 10:15:00,"479-61-8","T",10.6,"ug/l",NA,"ug/l",0.46,"","A","",2020-02-18
"Chlorophyll pull 2020-02-18","11-UHUD-2.7","11-UHUD-2.7-08062019-W","Dibromochloromethane",2019-08-06 10:15:00,"124-48-1","T",NA,"ug/l",0.2,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-02-18
"Chlorophyll pull 2020-02-18","11-UHUD-2.7","11-UHUD-2.7-08062019-W","Nitrate+Nitrite as Nitrogen",2019-08-06 10:15:00,"NO3NO2N","T",0.351,"mg/l",0.0015,"mg/l",0.002,"","A","",2020-02-18
